,hydro_reservoir,wind_fleet,solar_utility,solar_DRE_rooftop,small_hydro
0,0.2928574266197979,0.1790054924514819,0.0,0.0,0.1101564875579638
1,0.2928574266197979,0.1790054924514819,0.0,0.0,0.1101564875579638
2,0.2928574266197979,0.1790054924514819,0.0,0.0,0.1101564875579638
3,0.2928574266197979,0.1790054924514819,0.0,0.0,0.1101564875579638
4,0.2928574266197979,0.1821357094536492,0.0,0.0,0.1101564875579638
5,0.2928574266197979,0.1821357094536492,0.0,0.0,0.1101564875579638
6,0.2928574266197979,0.1821357094536492,0.0,0.0,0.1101564875579638
7,0.2928574266197979,0.1821357094536492,0.0,0.0,0.1101564875579638
8,0.2928574266197979,0.1832033681803159,0.0,0.0,0.1101564875579638
9,0.2928574266197979,0.1832033681803159,0.0,0.0,0.1101564875579638
10,0.2928574266197979,0.1832033681803159,0.0,0.0,0.1101564875579638
11,0.2928574266197979,0.1832033681803159,0.0,0.0,0.1101564875579638
12,0.2928574266197979,0.1821357094536492,0.0,0.0,0.1101564875579638
13,0.2928574266197979,0.1821357094536492,0.0,0.0,0.1101564875579638
14,0.2928574266197979,0.1821357094536492,0.0,0.0,0.1101564875579638
15,0.2928574266197979,0.1821357094536492,0.0,0.0,0.1101564875579638
16,0.2928574266197979,0.1790054924514819,0.0,0.0,0.1101564875579638
17,0.2928574266197979,0.1790054924514819,0.0,0.0,0.1101564875579638
18,0.2928574266197979,0.1790054924514819,0.0,0.0,0.1101564875579638
19,0.2928574266197979,0.1790054924514819,0.0,0.0,0.1101564875579638
20,0.2928574266197979,0.1740260362895836,0.0,0.0,0.1101564875579638
21,0.2928574266197979,0.1740260362895836,0.0,0.0,0.1101564875579638
22,0.2928574266197979,0.1740260362895836,0.0,0.0,0.1101564875579638
23,0.2928574266197979,0.1740260362895836,0.0,0.0,0.1101564875579638
24,0.2928574266197979,0.1675366826764472,0.0945176070652343,0.0705964728679845,0.1101564875579638
25,0.2928574266197979,0.1675366826764472,0.0945176070652343,0.0705964728679845,0.1101564875579638
26,0.2928574266197979,0.1675366826764472,0.0945176070652343,0.0705964728679845,0.1101564875579638
27,0.2928574266197979,0.1675366826764472,0.0945176070652343,0.0705964728679845,0.1101564875579638
28,0.325440880663538,0.1599796703366441,0.2526468562949572,0.1887053374436201,0.1224125498043364
29,0.325440880663538,0.1599796703366441,0.2526468562949572,0.1887053374436201,0.1224125498043364
30,0.325440880663538,0.1599796703366441,0.2526468562949572,0.1887053374436201,0.1224125498043364
31,0.325440880663538,0.1599796703366441,0.2526468562949572,0.1887053374436201,0.1224125498043364
32,0.3563904642648698,0.1518699971725786,0.3939803798397066,0.2942692484446378,0.1340540419128169
33,0.3563904642648698,0.1518699971725786,0.3939803798397066,0.2942692484446378,0.1340540419128169
34,0.3563904642648698,0.1518699971725786,0.3939803798397066,0.2942692484446378,0.1340540419128169
35,0.3563904642648698,0.1518699971725786,0.3939803798397066,0.2942692484446378,0.1340540419128169
36,0.3841542360678162,0.143760324008513,0.5091224578145814,0.3802704162281851,0.1444972108584483
37,0.3841542360678162,0.143760324008513,0.5091224578145814,0.3802704162281851,0.1444972108584483
38,0.3841542360678162,0.143760324008513,0.5091224578145814,0.3802704162281851,0.1444972108584483
39,0.3841542360678162,0.143760324008513,0.5091224578145814,0.3802704162281851,0.1444972108584483
40,0.4073400046227624,0.1362033116687099,0.5904185530334706,0.4409915639444227,0.1532183925434208
41,0.4073400046227624,0.1362033116687099,0.5904185530334706,0.4409915639444227,0.1532183925434208
42,0.4073400046227624,0.1362033116687099,0.5904185530334706,0.4409915639444227,0.1532183925434208
43,0.4073400046227624,0.1362033116687099,0.5904185530334706,0.4409915639444227,0.1532183925434208
44,0.4247851386790255,0.1297139580555735,0.6324641774509661,0.4723960067310301,0.1597802705015666
45,0.4247851386790255,0.1297139580555735,0.6324641774509661,0.4723960067310301,0.1597802705015666
46,0.4247851386790255,0.1297139580555735,0.6324641774509661,0.4723960067310301,0.1597802705015666
47,0.4247851386790255,0.1297139580555735,0.6324641774509661,0.4723960067310301,0.1597802705015666
48,0.4356148663704886,0.1247345018936752,0.6324641774509661,0.4723960067310301,0.1638538047720482
49,0.4356148663704886,0.1247345018936752,0.6324641774509661,0.4723960067310301,0.1638538047720482
50,0.4356148663704886,0.1247345018936752,0.6324641774509661,0.4723960067310301,0.1638538047720482
51,0.4356148663704886,0.1247345018936752,0.6324641774509661,0.4723960067310301,0.1638538047720482
52,0.4392861399296969,0.1216042848915079,0.5904185530334706,0.4409915639444227,0.1652347313369458
53,0.4392861399296969,0.1216042848915079,0.5904185530334706,0.4409915639444227,0.1652347313369458
54,0.4392861399296969,0.1216042848915079,0.5904185530334706,0.4409915639444227,0.1652347313369458
55,0.4392861399296969,0.1216042848915079,0.5904185530334706,0.4409915639444227,0.1652347313369458
56,0.4356148663704886,0.1205366261648412,0.5091224578145817,0.3802704162281853,0.1638538047720482
57,0.4356148663704886,0.1205366261648412,0.5091224578145817,0.3802704162281853,0.1638538047720482
58,0.4356148663704886,0.1205366261648412,0.5091224578145817,0.3802704162281853,0.1638538047720482
59,0.4356148663704886,0.1205366261648412,0.5091224578145817,0.3802704162281853,0.1638538047720482
60,0.4247851386790255,0.1216042848915079,0.3939803798397068,0.294269248444638,0.1597802705015666
61,0.4247851386790255,0.1216042848915079,0.3939803798397068,0.294269248444638,0.1597802705015666
62,0.4247851386790255,0.1216042848915079,0.3939803798397068,0.294269248444638,0.1597802705015666
63,0.4247851386790255,0.1216042848915079,0.3939803798397068,0.294269248444638,0.1597802705015666
64,0.4073400046227624,0.1247345018936752,0.2526468562949574,0.1887053374436203,0.1532183925434208
65,0.4073400046227624,0.1247345018936752,0.2526468562949574,0.1887053374436203,0.1532183925434208
66,0.4073400046227624,0.1247345018936752,0.2526468562949574,0.1887053374436203,0.1532183925434208
67,0.4073400046227624,0.1247345018936752,0.2526468562949574,0.1887053374436203,0.1532183925434208
68,0.3841542360678162,0.1297139580555735,0.0945176070652346,0.0705964728679848,0.1444972108584483
69,0.3841542360678162,0.1297139580555735,0.0945176070652346,0.0705964728679848,0.1444972108584483
70,0.3841542360678162,0.1297139580555735,0.0945176070652346,0.0705964728679848,0.1444972108584483
71,0.3841542360678162,0.1297139580555735,0.0945176070652346,0.0705964728679848,0.1444972108584483
